ayah_id,word_position,word,root_letters,root_id
33:60,13,بهم,,
33:60,14,ثم,,
33:60,15,لا,,
33:60,16,يجاورونك,,
33:60,17,فيها,,
33:60,18,إلا,,
33:60,19,قليلا,ليل,1556.0
33:61,1,ملعونين,عون,1179.0
33:61,2,أينما,,
33:61,3,ثقفوا,ثقف,224.0
33:61,4,أخذوا,,
33:61,5,وقتلوا,وقت,1852.0
33:61,6,تقتيلا,,
33:62,1,سنة,,
33:62,2,لله,,
33:62,3,فى,,
33:62,4,لذين,,
33:62,5,خلوا,خلو,475.0
33:62,6,من,,
33:62,7,قبل,قبل,1333.0
33:62,8,ولن,,
33:62,9,تجد,,
33:62,10,لسنة,لسن,1517.0
33:62,11,لله,,
33:62,12,تبديلا,,
33:63,1,يسـلك,سلك,815.0
33:63,2,لناس,,
33:63,3,عن,,
33:63,4,لساعة,,
33:63,5,قل,,
33:63,6,إنما,,
33:63,7,علمها,علم,1152.0
33:63,8,عند,عند,1164.0
33:63,9,لله,,
33:63,10,وما,,
33:63,11,يدريك,,
33:63,12,لعل,,
33:63,13,لساعة,,
33:63,14,تكون,كون,1489.0
33:63,15,قريبا,قري,1361.0
33:64,1,إن,,
33:64,2,لله,,
33:64,3,لعن,لعن,1524.0
33:64,4,لكفرين,كفر,1462.0
33:64,5,وأعد,,
33:64,6,لهم,لهم,1548.0
33:64,7,سعيرا,عير,1181.0
33:65,1,خلدين,خلد,468.0
33:65,2,فيها,,
33:65,3,أبدا,,
33:65,4,لا,,
33:65,5,يجدون,دون,550.0
33:65,6,وليا,ولي,1865.0
33:65,7,ولا,,
33:65,8,نصيرا,صير,985.0
33:66,1,يوم,يوم,1884.0
33:66,2,تقلب,قلب,1393.0
33:66,3,وجوههم,,
33:66,4,فى,,
33:66,5,لنار,,
33:66,6,يقولون,قول,1418.0
33:66,7,يليتنا,,
33:66,8,أطعنا,طعن,1034.0
33:66,9,لله,,
33:66,10,وأطعنا,طعن,1034.0
33:66,11,لرسولا,رسو,620.0
33:67,1,وقالوا,,
33:67,2,ربنا,,
33:67,3,إنا,,
33:67,4,أطعنا,طعن,1034.0
33:67,5,سادتنا,,
33:67,6,وكبراءنا,كبر,1428.0
33:67,7,فأضلونا,لون,1553.0
33:67,8,لسبيلا,,
33:68,1,ربنا,,
33:68,2,ءاتهم,,
33:68,3,ضعفين,ضعف,1002.0
33:68,4,من,,
33:68,5,لعذاب,,
33:68,6,ولعنهم,لعن,1524.0
33:68,7,لعنا,لعن,1524.0
33:68,8,كبيرا,,
33:69,1,يأيها,,
33:69,2,لذين,,
33:69,3,ءامنوا,منو,1609.0
33:69,4,لا,,
33:69,5,تكونوا,كون,1489.0
33:69,6,كلذين,,
33:69,7,ءاذوا,,
33:69,8,موسى,,
33:69,9,فبرأه,,
33:69,10,لله,,
33:69,11,مما,,
33:69,12,قالوا,,
33:69,13,وكان,,
33:69,14,عند,عند,1164.0
33:69,15,لله,,
33:69,16,وجيها,,
33:70,1,يأيها,,
33:70,2,لذين,,
33:70,3,ءامنوا,منو,1609.0
33:70,4,تقوا,,
33:70,5,لله,,
33:70,6,وقولوا,قول,1418.0
33:70,7,قولا,قول,1418.0
33:70,8,سديدا,,
33:71,1,يصلح,صلح,964.0
33:71,2,لكم,,
33:71,3,أعملكم,عمل,1158.0
33:71,4,ويغفر,غفر,1215.0
33:71,5,لكم,,
33:71,6,ذنوبكم,نوب,1736.0
33:71,7,ومن,,
33:71,8,يطع,,
33:71,9,لله,,
33:71,10,ورسوله,رسو,620.0
33:71,11,فقد,فقد,1298.0
33:71,12,فاز,,
33:71,13,فوزا,فوز,1320.0
33:71,14,عظيما,,
33:72,1,إنا,,
33:72,2,عرضنا,عرض,1105.0
33:72,3,لأمانة,,
33:72,4,على,,
33:72,5,لسموت,سمو,824.0
33:72,6,ولأرض,,
33:72,7,ولجبال,ولج,1863.0
33:72,8,فأبين,,
33:72,9,أن,,
33:72,10,يحملنها,حمل,387.0
33:72,11,وأشفقن,شفق,892.0
33:72,12,منها,,
33:72,13,وحملها,حمل,387.0
33:72,14,لإنسن,,
33:72,15,إنه,,
33:72,16,كان,,
33:72,17,ظلوما,لوم,1552.0
33:72,18,جهولا,هو,1783.0
33:73,1,ليعذب,عذب,1098.0
33:73,2,لله,,
33:73,3,لمنفقين,نفق,1706.0
33:73,4,ولمنفقت,نفق,1706.0
33:73,5,ولمشركين,شرك,876.0
33:73,6,ولمشركت,شرك,876.0
33:73,7,ويتوب,توب,206.0
33:73,8,لله,,
33:73,9,على,,
33:73,10,لمؤمنين,,
33:73,11,ولمؤمنت,,
33:73,12,وكان,,
33:73,13,لله,,
33:73,14,غفورا,فور,1319.0
33:73,15,رحيما,,
34:1,1,بسم,بسم,127.0
34:1,2,لله,,
34:1,3,لرحمن,رحم,606.0
34:1,4,لرحيم,,
34:1,5,لحمد,حمد,385.0
34:1,6,لله,,
34:1,7,لذى,,
34:1,8,له,,
34:1,9,ما,,
34:1,10,فى,,
34:1,11,لسموت,سمو,824.0
34:1,12,وما,,
34:1,13,فى,,
34:1,14,لأرض,,
34:1,15,وله,,
34:1,16,لحمد,حمد,385.0
34:1,17,فى,,
34:1,18,لءاخرة,,
34:1,19,وهو,هو,1783.0
34:1,20,لحكيم,,
34:1,21,لخبير,,
34:2,1,يعلم,علم,1152.0
34:2,2,ما,,
34:2,3,يلج,,
34:2,4,فى,,
34:2,5,لأرض,,
34:2,6,وما,,
34:2,7,يخرج,خرج,433.0
34:2,8,منها,,
34:2,9,وما,,
34:2,10,ينزل,نزل,1656.0
34:2,11,من,,
34:2,12,لسماء,,
34:2,13,وما,,
34:2,14,يعرج,عرج,1101.0
34:2,15,فيها,,
34:2,16,وهو,هو,1783.0
34:2,17,لرحيم,,
34:2,18,لغفور,فور,1319.0
34:3,1,وقال,,
34:3,2,لذين,,
34:3,3,كفروا,كفر,1462.0
34:3,4,لا,,
34:3,5,تأتينا,تين,208.0
34:3,6,لساعة,,
34:3,7,قل,,
34:3,8,بلى,,
34:3,9,وربى,,
34:3,10,لتأتينكم,تين,208.0
34:3,11,علم,علم,1152.0
34:3,12,لغيب,غيب,1238.0
34:3,13,لا,,
34:3,14,يعزب,عزب,1110.0
34:3,15,عنه,,
34:3,16,مثقال,,
34:3,17,ذرة,,
34:3,18,فى,,
34:3,19,لسموت,سمو,824.0
34:3,20,ولا,,
34:3,21,فى,,
34:3,22,لأرض,,
34:3,23,ولا,,
34:3,24,أصغر,صغر,953.0
34:3,25,من,,
34:3,26,ذلك,,
34:3,27,ولا,,
34:3,28,أكبر,كبر,1428.0
34:3,29,إلا,,
34:3,30,فى,,
34:3,31,كتب,كتب,1429.0
34:3,32,مبين,,
34:4,1,ليجزى,جزى,270.0
34:4,2,لذين,,
34:4,3,ءامنوا,منو,1609.0
34:4,4,وعملوا,عمل,1158.0
34:4,5,لصلحت,صلح,964.0
34:4,6,أولئك,,
34:4,7,لهم,لهم,1548.0
34:4,8,مغفرة,غفر,1215.0
34:4,9,ورزق,رزق,616.0
34:4,10,كريم,,
34:5,1,ولذين,,
34:5,2,سعو,سعو,788.0
34:5,3,فى,,
34:5,4,ءايتنا,,
34:5,5,معجزين,عجز,1089.0
34:5,6,أولئك,,
34:5,7,لهم,لهم,1548.0
34:5,8,عذاب,,
34:5,9,من,,
34:5,10,رجز,رجز,595.0
34:5,11,أليم,,
34:6,1,ويرى,,
34:6,2,لذين,,
34:6,3,أوتوا,,
34:6,4,لعلم,علم,1152.0
34:6,5,لذى,,
34:6,6,أنزل,نزل,1656.0
34:6,7,إليك,,
34:6,8,من,,
34:6,9,ربك,,
34:6,10,هو,هو,1783.0
34:6,11,لحق,لحق,1505.0
34:6,12,ويهدى,هدى,1756.0
34:6,13,إلى,,
34:6,14,صرط,,
34:6,15,لعزيز,,
34:6,16,لحميد,لحم,1506.0
34:7,1,وقال,,
34:7,2,لذين,,
34:7,3,كفروا,كفر,1462.0
34:7,4,هل,,
34:7,5,ندلكم,دلك,530.0
34:7,6,على,,
34:7,7,رجل,رجل,599.0
34:7,8,ينبئكم,,
34:7,9,إذا,,
34:7,10,مزقتم,مزق,1581.0
34:7,11,كل,,
34:7,12,ممزق,مزق,1581.0
34:7,13,إنكم,,
34:7,14,لفى,,
34:7,15,خلق,خلق,473.0
34:7,16,جديد,,
34:8,1,أفترى,فتر,1248.0
34:8,2,على,,
34:8,3,لله,,
34:8,4,كذبا,كذب,1439.0
34:8,5,أم,,
34:8,6,به,,
34:8,7,جنة,,
34:8,8,بل,,
34:8,9,لذين,,
34:8,10,لا,,
34:8,11,يؤمنون,منو,1609.0
34:8,12,بلءاخرة,,
34:8,13,فى,,
34:8,14,لعذاب,,
34:8,15,ولضلل,ضلل,1009.0
34:8,16,لبعيد,,
34:9,1,أفلم,,
34:9,2,يروا,,
34:9,3,إلى,,
34:9,4,ما,,
34:9,5,بين,,
34:9,6,أيديهم,,
34:9,7,وما,,
34:9,8,خلفهم,خلف,472.0
34:9,9,من,,
34:9,10,لسماء,,
34:9,11,ولأرض,,
34:9,12,إن,,
34:9,13,نشأ,,
34:9,14,نخسف,خسف,447.0
34:9,15,بهم,,
34:9,16,لأرض,,
34:9,17,أو,,
34:9,18,نسقط,سقط,799.0
34:9,19,عليهم,,
34:9,20,كسفا,كسف,1450.0
34:9,21,من,,
34:9,22,لسماء,,
34:9,23,إن,,
34:9,24,فى,,
34:9,25,ذلك,,
34:9,26,لءاية,,
34:9,27,لكل,,
34:9,28,عبد,عبد,1073.0
34:9,29,منيب,,
34:10,1,ولقد,,
34:10,2,ءاتينا,تين,208.0
34:10,3,داود,,
34:10,4,منا,,
34:10,5,فضلا,فضل,1291.0
34:10,6,يجبال,,
34:10,7,أوبى,,
34:10,8,معه,,
34:10,9,ولطير,طير,1060.0
34:10,10,وألنا,,
34:10,11,له,,
34:10,12,لحديد,لحد,1503.0
34:11,1,أن,,
34:11,2,عمل,عمل,1158.0
34:11,3,سبغت,بغت,148.0
34:11,4,وقدر,قدر,1343.0
34:11,5,فى,,
34:11,6,لسرد,سرد,771.0
34:11,7,وعملوا,عمل,1158.0
34:11,8,صلحا,صلح,964.0
34:11,9,إنى,,
34:11,10,بما,,
34:11,11,تعملون,عمل,1158.0
34:11,12,بصير,صير,985.0
34:12,1,ولسليمن,يمن,1882.0
34:12,2,لريح,,
34:12,3,غدوها,غدو,1193.0
34:12,4,شهر,شهر,912.0
34:12,5,ورواحها,,
34:12,6,شهر,شهر,912.0
34:12,7,وأسلنا,,
34:12,8,له,,
34:12,9,عين,عين,1183.0
34:12,10,لقطر,قطر,1380.0
34:12,11,ومن,,
34:12,12,لجن,,
34:12,13,من,,
34:12,14,يعمل,عمل,1158.0
34:12,15,بين,,
34:12,16,يديه,,
34:12,17,بإذن,,
34:12,18,ربه,,
34:12,19,ومن,,
34:12,20,يزغ,,
34:12,21,منهم,,
34:12,22,عن,,
34:12,23,أمرنا,,
34:12,24,نذقه,,
34:12,25,من,,
34:12,26,عذاب,,
34:12,27,لسعير,عير,1181.0
34:13,1,يعملون,عمل,1158.0
34:13,2,له,,
34:13,3,ما,,
34:13,4,يشاء,,
34:13,5,من,,
34:13,6,محريب,ريب,679.0
34:13,7,وتمثيل,,
34:13,8,وجفان,وجف,1807.0
34:13,9,كلجواب,,
34:13,10,وقدور,وقد,1853.0
34:13,11,راسيت,,
34:13,12,عملوا,عمل,1158.0
34:13,13,ءال,,
34:13,14,داود,,
34:13,15,شكرا,شكر,897.0
34:13,16,وقليل,ليل,1556.0
34:13,17,من,,
34:13,18,عبادى,,
34:13,19,لشكور,شكو,901.0
34:14,1,فلما,,
34:14,2,قضينا,,
34:14,3,عليه,,
34:14,4,لموت,موت,1613.0
34:14,5,ما,,
34:14,6,دلهم,لهم,1548.0
34:14,7,على,,
34:14,8,موته,موت,1613.0
34:14,9,إلا,,
34:14,10,دابة,,
34:14,11,لأرض,,
34:14,12,تأكل,,
34:14,13,منسأته,,
34:14,14,فلما,,
34:14,15,خر,,
34:14,16,تبينت,,
34:14,17,لجن,,
34:14,18,أن,,
34:14,19,لو,,
34:14,20,كانوا,,
34:14,21,يعلمون,علم,1152.0
34:14,22,لغيب,غيب,1238.0
34:14,23,ما,,
34:14,24,لبثوا,لبث,1496.0
34:14,25,فى,,
34:14,26,لعذاب,,
34:14,27,لمهين,,
34:15,1,لقد,,
34:15,2,كان,,
34:15,3,لسبإ,,
34:15,4,فى,,
34:15,5,مسكنهم,مسك,1586.0
34:15,6,ءاية,,
34:15,7,جنتان,,
34:15,8,عن,,
34:15,9,يمين,,
34:15,10,وشمال,,
34:15,11,كلوا,كلو,1472.0
34:15,12,من,,
34:15,13,رزق,رزق,616.0
34:15,14,ربكم,بكم,160.0
34:15,15,وشكروا,شكر,897.0
34:15,16,له,,
34:15,17,بلدة,بلد,162.0
34:15,18,طيبة,طيب,1059.0
34:15,19,ورب,,
34:15,20,غفور,فور,1319.0
34:16,1,فأعرضوا,عرض,1105.0
34:16,2,فأرسلنا,رسل,619.0
34:16,3,عليهم,,
34:16,4,سيل,سيل,851.0
34:16,5,لعرم,عرم,1107.0
34:16,6,وبدلنهم,بدل,102.0
34:16,7,بجنتيهم,,
34:16,8,جنتين,تين,208.0
34:16,9,ذواتى,,
34:16,10,أكل,,
34:16,11,خمط,خمط,480.0
34:16,12,وأثل,,
34:16,13,وشىء,وشى,1832.0
34:16,14,من,,
34:16,15,سدر,سدر,764.0
34:16,16,قليل,ليل,1556.0
34:17,1,ذلك,,
34:17,2,جزينهم,زين,735.0
34:17,3,بما,,
34:17,4,كفروا,كفر,1462.0
34:17,5,وهل,,
34:17,6,نجزى,جزى,270.0
34:17,7,إلا,,
34:17,8,لكفور,فور,1319.0
34:18,1,وجعلنا,جعل,275.0
34:18,2,بينهم,,
34:18,3,وبين,,
34:18,4,لقرى,,
34:18,5,لتى,,
34:18,6,بركنا,ركن,658.0
34:18,7,فيها,,
34:18,8,قرى,,
34:18,9,ظهرة,,
34:18,10,وقدرنا,وقد,1853.0
34:18,11,فيها,,
34:18,12,لسير,سير,850.0
34:18,13,سيروا,سير,850.0
34:18,14,فيها,,
34:18,15,ليالى,,
34:18,16,وأياما,,
34:18,17,ءامنين,,
34:19,1,فقالوا,,
34:19,2,ربنا,,
34:19,3,بعد,بعد,143.0
34:19,4,بين,,
34:19,5,أسفارنا,,
34:19,6,وظلموا,ظلم,1066.0
34:19,7,أنفسهم,نفس,1702.0
34:19,8,فجعلنهم,جعل,275.0
34:19,9,أحاديث,,
34:19,10,ومزقنهم,مزق,1581.0
34:19,11,كل,,
34:19,12,ممزق,مزق,1581.0
34:19,13,إن,,
34:19,14,فى,,
34:19,15,ذلك,,
34:19,16,لءايت,,
34:19,17,لكل,,
34:19,18,صبار,,
34:19,19,شكور,شكو,901.0
34:20,1,ولقد,,
34:20,2,صدق,صدق,942.0
34:20,3,عليهم,,
34:20,4,إبليس,ليس,1555.0
34:20,5,ظنه,,
34:20,6,فتبعوه,تبع,187.0
34:20,7,إلا,,
34:20,8,فريقا,,
34:20,9,من,,
34:20,10,لمؤمنين,,
34:21,1,وما,,
34:21,2,كان,,
34:21,3,له,,
34:21,4,عليهم,,
34:21,5,من,,
34:21,6,سلطن,سلط,812.0
34:21,7,إلا,,
34:21,8,لنعلم,نعل,1692.0
34:21,9,من,,
34:21,10,يؤمن,,
34:21,11,بلءاخرة,,
34:21,12,ممن,,
34:21,13,هو,هو,1783.0
34:21,14,منها,,
34:21,15,فى,,
34:21,16,شك,,
34:21,17,وربك,,
34:21,18,على,,
34:21,19,كل,,
34:21,20,شىء,,
34:21,21,حفيظ,,
34:22,1,قل,,
34:22,2,دعوا,دعو,523.0
34:22,3,لذين,,
34:22,4,زعمتم,زعم,701.0
34:22,5,من,,
34:22,6,دون,دون,550.0
34:22,7,لله,,
34:22,8,لا,,
34:22,9,يملكون,ملك,1605.0
34:22,10,مثقال,,
34:22,11,ذرة,,
34:22,12,فى,,
34:22,13,لسموت,سمو,824.0
34:22,14,ولا,,
34:22,15,فى,,
34:22,16,لأرض,,
34:22,17,وما,,
34:22,18,لهم,لهم,1548.0
34:22,19,فيهما,,
34:22,20,من,,
34:22,21,شرك,شرك,876.0
34:22,22,وما,,
34:22,23,له,,
34:22,24,منهم,,
34:22,25,من,,
34:22,26,ظهير,,
34:23,1,ولا,,
34:23,2,تنفع,نفع,1704.0
34:23,3,لشفعة,شفع,890.0
34:23,4,عنده,عند,1164.0
34:23,5,إلا,,
34:23,6,لمن,,
34:23,7,أذن,,
34:23,8,له,,
34:23,9,حتى,,
34:23,10,إذا,,
34:23,11,فزع,فزع,1277.0
34:23,12,عن,,
34:23,13,قلوبهم,,
34:23,14,قالوا,,
34:23,15,ماذا,,
34:23,16,قال,,
34:23,17,ربكم,بكم,160.0
34:23,18,قالوا,,
34:23,19,لحق,لحق,1505.0
34:23,20,وهو,هو,1783.0
34:23,21,لعلى,,
34:23,22,لكبير,,
34:24,1,قل,,
34:24,2,من,,
34:24,3,يرزقكم,رزق,616.0
34:24,4,من,,
34:24,5,لسموت,سمو,824.0
34:24,6,ولأرض,,
34:24,7,قل,,
34:24,8,لله,,
34:24,9,وإنا,,
34:24,10,أو,,
34:24,11,إياكم,,
34:24,12,لعلى,,
34:24,13,هدى,هدى,1756.0
34:24,14,أو,,
34:24,15,فى,,
34:24,16,ضلل,ضلل,1009.0
34:24,17,مبين,,
34:25,1,قل,,
34:25,2,لا,,
34:25,3,تسـلون,لون,1553.0
34:25,4,عما,,
34:25,5,أجرمنا,جرم,265.0
34:25,6,ولا,,
34:25,7,نسـل,نسل,1664.0
34:25,8,عما,,
34:25,9,تعملون,عمل,1158.0
34:26,1,قل,,
34:26,2,يجمع,جمع,287.0
34:26,3,بيننا,,
34:26,4,ربنا,,
34:26,5,ثم,,
34:26,6,يفتح,فتح,1247.0
34:26,7,بيننا,,
34:26,8,بلحق,لحق,1505.0
34:26,9,وهو,هو,1783.0
34:26,10,لفتاح,لفت,1528.0
34:26,11,لعليم,,
34:27,1,قل,,
34:27,2,أرونى,ونى,1866.0
34:27,3,لذين,,
34:27,4,ألحقتم,لحق,1505.0
34:27,5,به,,
34:27,6,شركاء,شرك,876.0
34:27,7,كلا,,
34:27,8,بل,,
34:27,9,هو,هو,1783.0
34:27,10,لله,,
34:27,11,لعزيز,,
34:27,12,لحكيم,,
34:28,1,وما,,
34:28,2,أرسلنك,رسل,619.0
34:28,3,إلا,,
34:28,4,كافة,,
34:28,5,للناس,,
34:28,6,بشيرا,,
34:28,7,ونذيرا,,
34:28,8,ولكن,,
34:28,9,أكثر,كثر,1434.0
34:28,10,لناس,,
34:28,11,لا,,
34:28,12,يعلمون,علم,1152.0
34:29,1,ويقولون,قول,1418.0
34:29,2,متى,,
34:29,3,هذا,,
34:29,4,لوعد,وعد,1843.0
34:29,5,إن,,
34:29,6,كنتم,,
34:29,7,صدقين,صدق,942.0
34:30,1,قل,,
34:30,2,لكم,,
34:30,3,ميعاد,,
34:30,4,يوم,يوم,1884.0
34:30,5,لا,,
34:30,6,تستـخرون,,
34:30,7,عنه,,
34:30,8,ساعة,,
34:30,9,ولا,,
34:30,10,تستقدمون,قدم,1345.0
34:31,1,وقال,,
34:31,2,لذين,,
34:31,3,كفروا,كفر,1462.0
34:31,4,لن,,
34:31,5,نؤمن,,
34:31,6,بهذا,,
34:31,7,لقرءان,,
34:31,8,ولا,,
34:31,9,بلذى,,
34:31,10,بين,,
34:31,11,يديه,,
34:31,12,ولو,,
34:31,13,ترى,,
34:31,14,إذ,,
34:31,15,لظلمون,ظلم,1066.0
34:31,16,موقوفون,,
34:31,17,عند,عند,1164.0
34:31,18,ربهم,,
34:31,19,يرجع,رجع,597.0
34:31,20,بعضهم,بعض,145.0
34:31,21,إلى,,
34:31,22,بعض,بعض,145.0
34:31,23,لقول,قول,1418.0
34:31,24,يقول,قول,1418.0
34:31,25,لذين,,
34:31,26,ستضعفوا,ضعف,1002.0
34:31,27,للذين,,
34:31,28,ستكبروا,كبر,1428.0
34:31,29,لولا,,
34:31,30,أنتم,,
34:31,31,لكنا,,
34:31,32,مؤمنين,,
34:32,1,قال,,
34:32,2,لذين,,
34:32,3,ستكبروا,كبر,1428.0
34:32,4,للذين,,
34:32,5,ستضعفوا,ضعف,1002.0
34:32,6,أنحن,,
34:32,7,صددنكم,صدد,938.0
34:32,8,عن,,
34:32,9,لهدى,هدى,1756.0
34:32,10,بعد,بعد,143.0
34:32,11,إذ,,
34:32,12,جاءكم,,
34:32,13,بل,,
34:32,14,كنتم,,
34:32,15,مجرمين,جرم,265.0
34:33,1,وقال,,
34:33,2,لذين,,
34:33,3,ستضعفوا,ضعف,1002.0
34:33,4,للذين,,
34:33,5,ستكبروا,كبر,1428.0
34:33,6,بل,,
34:33,7,مكر,مكر,1599.0
34:33,8,ليل,ليل,1556.0
34:33,9,ولنهار,,
34:33,10,إذ,,
34:33,11,تأمروننا,مرو,1578.0
34:33,12,أن,,
34:33,13,نكفر,كفر,1462.0
34:33,14,بلله,بلل,166.0
34:33,15,ونجعل,جعل,275.0
34:33,16,له,,
34:33,17,أندادا,,
34:33,18,وأسروا,سرو,780.0
34:33,19,لندامة,,
34:33,20,لما,,
34:33,21,رأوا,,
34:33,22,لعذاب,,
34:33,23,وجعلنا,جعل,275.0
34:33,24,لأغلل,,
34:33,25,فى,,
34:33,26,أعناق,,
34:33,27,لذين,,
34:33,28,كفروا,كفر,1462.0
34:33,29,هل,,
34:33,30,يجزون,,
34:33,31,إلا,,
34:33,32,ما,,
34:33,33,كانوا,,
34:33,34,يعملون,عمل,1158.0
34:34,1,وما,,
34:34,2,أرسلنا,رسل,619.0
34:34,3,فى,,
34:34,4,قرية,قري,1361.0
34:34,5,من,,
34:34,6,نذير,,
34:34,7,إلا,,
34:34,8,قال,,
34:34,9,مترفوها,ترف,193.0
34:34,10,إنا,,
34:34,11,بما,,
34:34,12,أرسلتم,رسل,619.0
34:34,13,به,,
34:34,14,كفرون,كفر,1462.0
34:35,1,وقالوا,,
34:35,2,نحن,,
34:35,3,أكثر,كثر,1434.0
34:35,4,أمولا,مول,1615.0
34:35,5,وأولدا,ولد,1864.0
34:35,6,وما,,
34:35,7,نحن,,
34:35,8,بمعذبين,عذب,1098.0
34:36,1,قل,,
34:36,2,إن,,
34:36,3,ربى,,
34:36,4,يبسط,يبس,1874.0
34:36,5,لرزق,رزق,616.0
34:36,6,لمن,,
34:36,7,يشاء,,
34:36,8,ويقدر,قدر,1343.0
34:36,9,ولكن,,
34:36,10,أكثر,كثر,1434.0
34:36,11,لناس,,
34:36,12,لا,,
34:36,13,يعلمون,علم,1152.0
34:37,1,وما,,
34:37,2,أمولكم,مول,1615.0
34:37,3,ولا,,
34:37,4,أولدكم,ولد,1864.0
34:37,5,بلتى,,
34:37,6,تقربكم,قرب,1350.0
34:37,7,عندنا,عند,1164.0
34:37,8,زلفى,زلف,710.0
34:37,9,إلا,,
34:37,10,من,,
34:37,11,ءامن,,
34:37,12,وعمل,عمل,1158.0
34:37,13,صلحا,صلح,964.0
34:37,14,فأولئك,,
34:37,15,لهم,لهم,1548.0
34:37,16,جزاء,,
34:37,17,لضعف,ضعف,1002.0
34:37,18,بما,,
34:37,19,عملوا,عمل,1158.0
34:37,20,وهم,,
34:37,21,فى,,
34:37,22,لغرفت,غرف,1196.0
34:37,23,ءامنون,منو,1609.0
34:38,1,ولذين,,
34:38,2,يسعون,سعو,788.0
34:38,3,فى,,
34:38,4,ءايتنا,,
34:38,5,معجزين,عجز,1089.0
34:38,6,أولئك,,
34:38,7,فى,,
34:38,8,لعذاب,,
34:38,9,محضرون,حضر,361.0
34:39,1,قل,,
34:39,2,إن,,
34:39,3,ربى,,
34:39,4,يبسط,يبس,1874.0
34:39,5,لرزق,رزق,616.0
34:39,6,لمن,,
34:39,7,يشاء,,
34:39,8,من,,
34:39,9,عباده,,
34:39,10,ويقدر,قدر,1343.0
34:39,11,له,,
34:39,12,وما,,
34:39,13,أنفقتم,نفق,1706.0
34:39,14,من,,
34:39,15,شىء,,
34:39,16,فهو,هو,1783.0
34:39,17,يخلفه,خلف,472.0
34:39,18,وهو,هو,1783.0
34:39,19,خير,,
34:39,20,لرزقين,رزق,616.0
34:40,1,ويوم,يوم,1884.0
34:40,2,يحشرهم,حشر,352.0
34:40,3,جميعا,,
34:40,4,ثم,,
34:40,5,يقول,قول,1418.0
34:40,6,للملئكة,,
34:40,7,أهؤلاء,,
34:40,8,إياكم,,
34:40,9,كانوا,,
34:40,10,يعبدون,عبد,1073.0
34:41,1,قالوا,,
34:41,2,سبحنك,سبح,741.0
34:41,3,أنت,,
34:41,4,ولينا,ولي,1865.0
34:41,5,من,,
34:41,6,دونهم,دون,550.0
34:41,7,بل,,
34:41,8,كانوا,,
34:41,9,يعبدون,عبد,1073.0
34:41,10,لجن,,
34:41,11,أكثرهم,كثر,1434.0
34:41,12,بهم,,
34:41,13,مؤمنون,منو,1609.0
34:42,1,فليوم,يوم,1884.0
34:42,2,لا,,
34:42,3,يملك,ملك,1605.0
34:42,4,بعضكم,بعض,145.0
34:42,5,لبعض,بعض,145.0
34:42,6,نفعا,نفع,1704.0
34:42,7,ولا,,
34:42,8,ضرا,,
34:42,9,ونقول,قول,1418.0
34:42,10,للذين,,
34:42,11,ظلموا,ظلم,1066.0
34:42,12,ذوقوا,ذوق,576.0
34:42,13,عذاب,,
34:42,14,لنار,,
34:42,15,لتى,,
34:42,16,كنتم,,
34:42,17,بها,,
34:42,18,تكذبون,كذب,1439.0
34:43,1,وإذا,,
34:43,2,تتلى,,
34:43,3,عليهم,,
34:43,4,ءايتنا,,
34:43,5,بينت,,
34:43,6,قالوا,,
34:43,7,ما,,
34:43,8,هذا,,
34:43,9,إلا,,
34:43,10,رجل,رجل,599.0
34:43,11,يريد,ريد,680.0
34:43,12,أن,,
34:43,13,يصدكم,,
34:43,14,عما,,
34:43,15,كان,,
34:43,16,يعبد,عبد,1073.0
34:43,17,ءاباؤكم,,
34:43,18,وقالوا,,
34:43,19,ما,,
34:43,20,هذا,,
34:43,21,إلا,,
34:43,22,إفك,,
34:43,23,مفترى,فتر,1248.0
34:43,24,وقال,,
34:43,25,لذين,,
34:43,26,كفروا,كفر,1462.0
34:43,27,للحق,لحق,1505.0
34:43,28,لما,,
34:43,29,جاءهم,,
34:43,30,إن,,
34:43,31,هذا,,
34:43,32,إلا,,
34:43,33,سحر,سحر,757.0
34:43,34,مبين,,
34:44,1,وما,,
34:44,2,ءاتينهم,تين,208.0
34:44,3,من,,
34:44,4,كتب,كتب,1429.0
34:44,5,يدرسونها,درس,514.0
34:44,6,وما,,
34:44,7,أرسلنا,رسل,619.0
34:44,8,إليهم,,
34:44,9,قبلك,قبل,1333.0
34:44,10,من,,
34:44,11,نذير,,
34:45,1,وكذب,كذب,1439.0
34:45,2,لذين,,
34:45,3,من,,
34:45,4,قبلهم,قبل,1333.0
34:45,5,وما,,
34:45,6,بلغوا,لغو,1527.0
34:45,7,معشار,,
34:45,8,ما,,
34:45,9,ءاتينهم,تين,208.0
34:45,10,فكذبوا,كذب,1439.0
34:45,11,رسلى,رسل,619.0
34:45,12,فكيف,,
34:45,13,كان,,
34:45,14,نكير,,
34:46,1,قل,,
34:46,2,إنما,,
34:46,3,أعظكم,,
34:46,4,بوحدة,وحد,1810.0
34:46,5,أن,,
34:46,6,تقوموا,قوم,1419.0
34:46,7,لله,,
34:46,8,مثنى,ثنى,234.0
34:46,9,وفردى,وفر,1847.0
34:46,10,ثم,,
34:46,11,تتفكروا,فكر,1303.0
34:46,12,ما,,
34:46,13,بصاحبكم,حبك,315.0
34:46,14,من,,
34:46,15,جنة,,
34:46,16,إن,,
34:46,17,هو,هو,1783.0
